"age","friends","days_active","hours_active","likes","posts","cluster_name","id","sex","name","date_of_birth","post_text","city","state","relationship_status","education","groups_joined","pages_liked","primary_device","last_active_hours_ago","events_responded","notification_setting","privacy_setting","account_age_years","photos_uploaded","comments_30days"
68.3673938610615,16,11,0,304,7,"Senior Light",620,"F","Rebecca Martinez","1956-06-30","Need recommendations for dealing with medical appointments. Help appreciated!","Dallas","TX","Married","Bachelor's Degree",6,35,"Desktop (Windows)",2.3,2,"Minimal notifications","Public",4.6,0,7
52.9058598986458,99,3,7,0,0,"Senior Light",621,"F","Amy King","1971-08-27","Has anyone tried the new approach to social security? Worth it?","Austin","TX","Married","High School",3,42,"Desktop (Windows)",5.3,2,"Important notifications only","Friends only",7.5,204,31
47.8095540058445,177,7,38,642,10,"Middle-aged Moderate",622,"F","Barbara Rivera","1976-10-19","Question for those experienced with health insurance: how do you handle...?","San Francisco","CA","Single","Bachelor's Degree",3,74,"Multiple devices",13.1,3,"All notifications","Friends of friends",7.4,323,29
31.7658050445904,490,23,44,1272,40,"Young Active",623,"F","Brenda Perez","1992-07-21","Does anyone else struggle with new technology or is it just me? #style #friends","Charlotte","NC","In a relationship","Some College",10,192,"Mobile (Android)",0.1,8,"No notifications","Friends of friends",8.4,634,66
37.3565161165422,221,12,11,639,9,"Middle-aged Moderate",624,"F","Lisa Moore","1987-08-16","Learned something new about car maintenance today that blew my mind!","Nashville","TN","In a relationship","Master's Degree",5,53,"Desktop (Windows)",3.4,6,"Minimal notifications","Friends only",7.9,261,75
58.7436361226036,54,11,3,217,7,"Senior Light",625,"F","Anna Thomas","1966-02-13","Spent all weekend on retirement planning and it was totally worth it.","Nashville","TN","Widowed","High School",6,19,"Tablet",19.5,3,"All notifications","Friends only",5.5,293,11
56.5707615685375,63,1,0,159,7,"Senior Light",626,"M","Jason Walker","1967-11-06","Just discovered an amazing resource for recipes! Game changer! 👍","Denver","CO","Married","Some College",5,39,"Mobile (Android)",2.7,3,"Important notifications only","Only me",5.4,152,13
22.1481617387294,480,21,50,1390,28,"Young Active",627,"M","Daniel Harris","2002-10-28","Anyone have recommendations for new technology? Looking for something new. 🎉💯❤️","Dallas","TX","Single","Some College",11,203,"Mobile (Android)",5,5,"All notifications","Friends only",5.1,0,114
27.8981569077308,487,24,66,1179,27,"Young Active",628,"F","Nicole Smith","1997-01-08","Spent all weekend on living with parents and it was totally worth it.","Phoenix","AZ","Single","Some College",7,259,"Desktop (Mac)",2.6,6,"All notifications","Friends only",6.4,4,96
35.5052049737394,224,12,10,300,16,"Middle-aged Moderate",629,"M","Daniel Jackson","1989-04-09","Anyone have recommendations for mortgage rates? Looking for something new.","Los Angeles","CA","In a relationship","Master's Degree",10,53,"Mobile (Android)",0.6,5,"All notifications","Public",14.8,170,6
59.0483505604361,96,7,3,155,13,"Senior Light",630,"F","Sandra Hill","1965-11-17","Looking for a group in the area interested in legacy planning. Anyone? 🔥","Philadelphia","PA","Married","High School",9,30,"Mobile (Android)",2,1,"No notifications","Public",4.6,0,0
39.2804831132677,111,10,30,306,13,"Middle-aged Moderate",631,"F","Nicole Jones","1985-07-14","Finally took the plunge with health insurance after months of hesitation.","Miami","FL","Married","High School",8,42,"Mobile (Android)",0.7,4,"Important notifications only","Friends only",13.5,303,59
29.5171367435622,306,17,44,940,16,"Young Adult Active",632,"F","Ashley King","1995-03-20","Does anyone else struggle with side hustles or is it just me?","San Francisco","CA","Engaged","Bachelor's Degree",7,178,"Mobile (Android)",2.6,6,"All notifications","Friends only",11.9,265,54
25.9072335786118,379,21,44,1056,30,"Young Active",633,"M","Jonathan Harris","1998-04-20","Thinking about changing my approach to roommate issues. Any advice?","San Jose","CA","Single","Some College",5,144,"Mobile (iOS)",4.9,3,"All notifications","Friends of friends",9.8,369,97
37.9828710459316,304,13,53,920,9,"Young Adult Active",634,"M","Robert Williams","1987-02-19","Looking for a group in the area interested in food trends. Anyone? #amazing #family","Portland","OR","Single","Bachelor's Degree",6,148,"Tablet",6.2,7,"All notifications","Custom",12.2,178,84
37.7433413005327,167,17,25,428,8,"Middle-aged Moderate",635,"M","Patrick Scott","1987-04-13","Best decision ever was getting involved with work-life balance!","Indianapolis","IN","Married","High School",8,86,"Mobile (Android)",4.5,5,"Minimal notifications","Custom",7.3,93,33
56.0255988759959,75,6,7,114,10,"Senior Light",636,"F","Kathleen Rivera","1968-07-22","So frustrated with legacy planning right now. Need advice!","Houston","TX","Married","Some College",7,66,"Mobile (Android)",30.6,1,"All notifications","Friends only",11.8,172,7
28.9614217482615,391,23,59,1349,23,"Young Active",637,"M","Matthew Jackson","1995-08-27","Need recommendations for dealing with internships. Help appreciated! #happy","San Jose","CA","In a relationship","High School",17,254,"Desktop (Windows)",1.1,6,"All notifications","Friends only",6.3,535,102
61.9023614988051,72,12,0,198,4,"Senior Light",638,"F","Pamela Young","1963-01-12","Just finished legacy planning! Can't believe how much I enjoyed it.","Philadelphia","PA","Married","Bachelor's Degree",3,11,"Mobile (iOS)",1.8,1,"Important notifications only","Friends of friends",6.4,110,0
41.1789399149623,276,18,12,363,22,"Middle-aged Moderate",639,"M","Dennis Nguyen","1983-01-26","Just discovered an amazing resource for 401k planning! Game changer!","San Antonio","TX","Married","Doctoral Degree",5,106,"Tablet",2,4,"All notifications","Friends only",8.7,330,76
62.954941317602,171,5,0,132,0,"Senior Light",640,"F","Angela Perez","1961-12-11","Does anyone else struggle with social security or is it just me?","Philadelphia","PA","Widowed","Some College",8,42,"Desktop (Mac)",5.8,4,"Important notifications only","Friends only",11.7,39,7
32.9403489896056,76,19,6,467,9,"Middle-aged Moderate",641,"M","Charles Anderson","1991-10-20","Best decision ever was getting involved with home ownership!","Atlanta","GA","Divorced","High School",7,106,"Mobile (Android)",9.6,1,"All notifications","Friends only",12.1,320,46
65.3164789614556,0,6,10,61,3,"Senior Light",642,"M","Jeffrey Campbell","1959-10-15","Learned something new about health concerns today that blew my mind!","Phoenix","AZ","Married","High School",4,58,"Multiple devices",1.1,3,"Important notifications only","Only me",3.3,225,22
32.269589394488,229,18,26,864,26,"Young Adult Active",643,"F","Amanda Johnson","1992-11-12","Need recommendations for dealing with pet adoption. Help appreciated! #motivation","San Jose","CA","Single","Bachelor's Degree",15,63,"Tablet",6.5,10,"All notifications","Custom",10.2,179,73
29.7565648850989,386,26,64,1464,28,"Young Active",644,"M","Charles Lewis","1994-07-24","Just finished social activism! Can't believe how much I enjoyed it. #style #motivation","New York","NY","Single","Bachelor's Degree",7,129,"Mobile (Android)",7.7,5,"Minimal notifications","Friends of friends",9.8,170,47
22.0074114329924,554,26,51,1090,25,"Young Active",645,"M","Dennis Harris","2002-10-18","Need recommendations for dealing with first job. Help appreciated!","San Francisco","CA","Single","High School",7,154,"Mobile (iOS)",2.3,11,"Important notifications only","Public",6.1,664,50
50.7902997482693,131,8,14,129,3,"Senior Light",646,"M","Ryan Lopez","1973-07-10","Anyone have recommendations for reunion events? Looking for something new.","Charlotte","NC","Married","Bachelor's Degree",7,37,"Mobile (iOS)",0.2,3,"Minimal notifications","Custom",7.4,57,13
37.5770523342603,195,14,30,768,9,"Middle-aged Moderate",647,"F","Brenda Roberts","1986-11-27","Can't believe it's been a year since I started college savings!","Philadelphia","PA","Married","Master's Degree",11,67,"Desktop (Mac)",6.6,7,"All notifications","Friends only",6.1,23,24
55.465765924883,129,10,5,171,6,"Senior Light",648,"F","Elizabeth Adams","1969-01-21","Thinking about changing my approach to gardening. Any advice?","Chicago","IL","Married","High School",4,59,"Desktop (Windows)",1.3,2,"Minimal notifications","Friends only",8.6,202,11
51.1138122370219,313,19,24,466,11,"Middle-aged Moderate",649,"F","Pamela Martinez","1973-12-15","So frustrated with work-life balance right now. Need advice!","San Antonio","TX","Married","High School",7,88,"Tablet",2,1,"Important notifications only","Friends only",10.9,357,0
37.9326671181191,232,13,23,500,11,"Middle-aged Moderate",650,"F","Heather Wilson","1986-05-27","Does anyone else struggle with health insurance or is it just me? 🎉🔥🙌","Denver","CO","Married","High School",1,100,"Mobile (Android)",0.4,4,"Important notifications only","Friends only",9.8,82,42
23.9216307664768,539,30,46,1033,24,"Young Active",651,"F","Patricia Wright","2001-01-29","Need recommendations for dealing with new technology. Help appreciated! 🎉😊😊","Phoenix","AZ","Single","Bachelor's Degree",11,118,"Mobile (Android)",0.2,10,"All notifications","Friends only",7.4,376,57
30.3148926003558,393,22,68,1186,39,"Young Active",652,"F","Barbara Johnson","1994-02-21","Can't believe it's been a year since I started entry-level jobs! ❤️👏✨ #love #amazing","San Jose","CA","In a relationship","High School",7,136,"Mobile (Android)",0.3,6,"All notifications","Only me",8.6,939,61
43.1017326329012,146,23,28,392,7,"Middle-aged Moderate",653,"M","William Rivera","1981-02-19","Need recommendations for dealing with home ownership. Help appreciated!","San Jose","CA","Married","Bachelor's Degree",7,135,"Desktop (Windows)",5.7,5,"Minimal notifications","Friends of friends",6.4,246,24
43.365333259395,253,18,11,375,3,"Middle-aged Moderate",654,"F","Margaret Green","1981-02-13","Has anyone tried the new approach to home renovation? Worth it?","Miami","FL","Separated","Trade School",13,69,"Multiple devices",0.2,5,"All notifications","Friends of friends",14.2,327,70
53.1685478147417,245,14,10,522,9,"Middle-aged Moderate",655,"F","Melissa Nguyen","1971-11-14","Need recommendations for dealing with parenting. Help appreciated! 👍🔥😀","New York","NY","Divorced","Bachelor's Degree",11,95,"Desktop (Windows)",6.9,5,"Important notifications only","Friends only",9.2,305,0
60.8305719933648,124,0,0,76,0,"Senior Light",656,"M","Jeffrey Jackson","1963-12-28","Question for those experienced with gardening: how do you handle...? ✨","Jacksonville","FL","Divorced","High School",6,60,"Desktop (Windows)",26,2,"Minimal notifications","Friends of friends",8.6,32,20
49.5258776876713,224,13,9,551,19,"Middle-aged Moderate",657,"M","Jonathan Miller","1974-10-13","Just finished home ownership! Can't believe how much I enjoyed it.","New York","NY","Separated","Associate's Degree",7,121,"Desktop (Windows)",0.7,2,"No notifications","Friends of friends",10.7,480,28
26.2685920065654,426,24,62,1245,29,"Young Active",658,"F","Jennifer King","1998-04-29","Feeling conflicted about university life. Thoughts? #instagood #love","Phoenix","AZ","Single","Bachelor's Degree",10,184,"Mobile (iOS)",0.6,12,"Important notifications only","Friends only",8.3,31,57
22.7048901637285,347,26,46,837,16,"Young Adult Active",659,"M","Steven Allen","2002-04-09","Looking for friends who are into travel adventures. Let's connect! ✨💯😀 #motivation","San Jose","CA","In a relationship","Bachelor's Degree",9,149,"Mobile (iOS)",2,5,"Minimal notifications","Custom",9.3,418,116
18.8637587935982,392,22,37,813,21,"Young Adult Active",660,"M","Anthony Ramirez","2005-12-30","Feeling conflicted about outdoor activities. Thoughts? 👍👏 #motivation #style","Los Angeles","CA","In a relationship","Bachelor's Degree",11,151,"Mobile (Android)",3.3,4,"All notifications","Friends only",7.6,493,108
33.2484177558386,362,13,39,852,22,"Young Adult Active",661,"F","Ashley Lewis","1991-12-04","Anyone have recommendations for outdoor activities? Looking for something new. ❤️😀😀 #love","San Francisco","CA","Single","Master's Degree",15,47,"Mobile (iOS)",3,6,"All notifications","Friends of friends",10.8,376,23
20.0037506761572,381,26,53,1089,35,"Young Active",662,"F","Nicole Walker","2004-11-16","Finally took the plunge with new technology after months of hesitation. 😊🙌 #life #style","San Antonio","TX","It's complicated","Some College",7,152,"Mobile (iOS)",1,8,"All notifications","Friends only",6.3,649,43
40.2098619183816,224,11,17,372,9,"Middle-aged Moderate",663,"M","Brandon Williams","1984-11-29","Learned something new about cooking today that blew my mind!","San Antonio","TX","Married","Associate's Degree",9,112,"Mobile (iOS)",1.3,4,"All notifications","Public",6.4,610,50
68.8852185002002,81,1,0,71,0,"Senior Light",664,"M","William Young","1955-04-27","Can't stop thinking about downsizing homes. It's changed everything for me.","Dallas","TX","Married","Some College",7,34,"Desktop (Windows)",0,3,"Minimal notifications","Friends only",4.8,192,22
26.735913386686,454,29,85,1314,35,"Young Active",665,"F","Rachel Torres","1997-06-27","Best decision ever was getting involved with entry-level jobs! 👏👍","San Jose","CA","It's complicated","High School",16,85,"Mobile (Android)",2,4,"All notifications","Friends only",6.2,391,62
23.5645127692511,441,27,66,1196,30,"Young Active",666,"F","Pamela Martin","2001-06-17","Looking for friends who are into fashion trends. Let's connect! #style","Los Angeles","CA","It's complicated","Bachelor's Degree",13,187,"Mobile (iOS)",0.5,6,"No notifications","Public",7.9,277,82
50.3771167394544,17,6,16,134,2,"Senior Light",667,"F","Janet Lewis","1974-06-15","Looking for friends who are into retirement planning. Let's connect! 🎉","Houston","TX","Married","Some College",6,64,"Mobile (iOS)",0.5,4,"Important notifications only","Only me",8.9,193,38
25.9967544533004,317,26,35,778,22,"Young Adult Active",668,"M","Richard Ramirez","1998-04-23","Can't stop thinking about career growth. It's changed everything for me. #fun #motivation","New York","NY","In a relationship","Bachelor's Degree",17,129,"Desktop (Windows)",5.2,10,"Important notifications only","Friends of friends",5.9,0,89
22.1219101463669,518,24,58,1210,30,"Young Active",669,"M","Raymond Sanchez","2002-09-14","Thinking about changing my approach to internships. Any advice? 👍","Charlotte","NC","It's complicated","Bachelor's Degree",12,93,"Mobile (Android)",1,8,"All notifications","Friends only",6,451,70
43.4210286633518,282,8,47,552,10,"Middle-aged Moderate",670,"M","Jack Thomas","1981-07-13","Does anyone else struggle with family vacations or is it just me?","Miami","FL","Married","Bachelor's Degree",8,78,"Mobile (Android)",0.9,3,"All notifications","Friends only",14.5,334,8
